
11월 20, 2018 15:26:47.82 [6128:9312:1120/152647.827:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:26:48.66 [6128:9312:1120/152648.662:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:26:49.49 [6128:9312:1120/152649.499:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:26:50.31 [6128:9312:1120/152650.313:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:26:51.14 [6128:9312:1120/152651.141:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:26:51.96 [6128:9312:1120/152651.965:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:26:52.78 [6128:9312:1120/152652.787:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:26:53.63 [6128:9312:1120/152653.632:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:26:54.44 [6128:9312:1120/152654.445:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:26:55.26 [6128:9312:1120/152655.269:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:26:56.09 [6128:9312:1120/152656.099:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:26:56.93 [6128:9312:1120/152656.939:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:26:57.75 [6128:9312:1120/152657.756:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:26:58.59 [6128:9312:1120/152658.595:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:26:59.40 [6128:9312:1120/152659.403:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:27:00.22 [6128:9312:1120/152700.227:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:27:01.04 [6128:9312:1120/152701.049:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:27:01.88 [6128:9312:1120/152701.887:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:27:02.71 [6128:9312:1120/152702.714:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:27:03.55 [6128:9312:1120/152703.554:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:27:04.37 [6128:9312:1120/152704.371:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:27:05.19 [6128:9312:1120/152705.195:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:27:06.02 [6128:9312:1120/152706.022:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:27:06.84 [6128:9312:1120/152706.847:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:27:07.66 [6128:9312:1120/152707.662:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:27:08.48 [6128:9312:1120/152708.485:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:27:09.30 [6128:9312:1120/152709.305:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:27:10.14 [6128:9312:1120/152710.142:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:27:10.95 [6128:9312:1120/152710.952:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:27:11.77 [6128:9312:1120/152711.772:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:27:12.59 [6128:9312:1120/152712.593:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:27:13.42 [6128:9312:1120/152713.422:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:27:14.24 [6128:9312:1120/152714.240:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:27:15.06 [6128:9312:1120/152715.066:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:27:15.89 [6128:9312:1120/152715.896:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:27:16.71 [6128:9312:1120/152716.715:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
11월 20, 2018 15:27:17.53 [6128:9312:1120/152717.536:ERROR:latency_info.cc(144)] Surface::TakeLatencyInfoFromFrame, LatencyInfo vector size 102 is too big.
